public_date,gicdesc,NFIRM,indret_ew,indret_vw,PEG_1yrforward_Median,CAPEI_Median,bm_Median,PEG_ltgforward_Median,evm_Median,pe_op_basic_Median,pe_op_dil_Median,pe_exi_Median,pe_inc_Median,ps_Median,pcf_Median,dpr_Median,ptb_Median,PEG_trailing_Median,divyield_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median
2020-07-31,Real Estate,33,-0.012119,-0.018816,-0.217,15.596,0.966,1.064,24.656,8.427,8.503,-1.483,-0.608,2.079,7.292,0.000,1.014,0.452,2.72%,0.206,0.054,0.007,-0.001,0.021,0.263,-0.010,0.067,0.115,0.011,0.019,-0.016,0.024,0.013,-0.001,0.376,0.594,0.358,0.445,0.000,0.173,0.759,0.297,0.067,0.159,0.075,0.107,0.235,0.439,7.848,0.564,0.046,0.045,0.634,1.350,1.012,0.528,0.311,0.442,0.898,1.171,77.147,0.876,1.656,1.656,0.205,3.240,10.277,5.289,0.375,0.237,2.864,-0.022,0.000,0.000,0.000
2020-07-31,Utilities,70,0.043723,0.072928,3.139,25.634,0.653,4.068,13.516,20.249,20.340,20.883,20.883,2.689,9.231,0.675,1.502,2.755,3.48%,0.171,0.075,0.091,0.089,0.060,0.344,0.105,0.199,0.340,0.058,0.067,0.120,0.076,0.069,0.071,0.514,0.476,0.510,0.589,0.163,0.350,-0.254,0.584,0.084,0.015,0.258,0.103,0.777,0.141,4.952,0.838,0.047,0.041,0.481,0.943,2.195,0.687,0.383,0.566,2.644,2.858,22.085,0.096,0.722,0.591,0.215,12.000,6.457,8.887,0.714,0.341,10.043,-0.035,0.000,0.000,0.000
2020-08-31,Communication Services,138,0.065362,0.083161,-0.180,3.455,0.581,0.236,9.579,-1.415,-1.415,-2.413,-1.928,1.181,5.383,0.000,1.790,0.006,2.67%,0.235,0.219,-0.041,-0.041,0.000,0.518,-0.050,0.032,0.130,0.033,0.075,-0.060,0.058,0.025,-0.056,0.464,0.517,0.464,0.511,0.000,0.319,0.683,0.376,0.098,0.175,0.044,0.068,0.357,0.282,3.312,0.666,0.048,0.045,0.525,3.896,1.170,0.614,0.349,0.528,0.444,1.026,40.707,0.692,1.610,1.531,0.475,26.849,7.405,6.766,1.316,0.610,3.749,-0.089,0.000,0.020,0.000
2020-08-31,Consumer Discretionary,412,0.116002,0.134463,-0.183,13.471,0.486,0.697,12.041,11.930,12.418,5.821,0.962,0.843,7.748,0.148,2.295,0.471,1.80%,0.222,0.322,0.009,0.006,0.015,0.341,0.003,0.041,0.078,0.047,0.076,0.002,0.075,0.054,0.009,0.533,0.457,0.533,0.628,0.319,0.177,0.632,0.329,0.107,0.150,0.043,0.133,0.315,0.384,3.850,0.981,0.044,0.036,0.539,2.221,1.673,0.695,0.424,0.641,1.081,2.509,77.236,0.463,1.506,0.941,1.003,4.283,8.709,15.996,2.858,1.379,5.995,-0.077,0.000,0.015,0.000
2020-08-31,Consumer Staples,135,0.030903,0.047859,-0.133,18.977,0.456,3.226,12.283,16.960,17.305,16.308,15.589,1.116,10.073,0.336,2.250,0.825,2.39%,0.233,0.330,0.070,0.068,0.050,0.340,0.024,0.049,0.091,0.109,0.151,0.031,0.099,0.082,0.070,0.365,0.619,0.366,0.481,0.360,0.231,0.708,0.488,0.129,0.141,0.057,0.158,0.545,0.393,2.489,0.521,0.042,0.035,0.471,2.390,1.145,0.569,0.323,0.490,2.916,4.319,62.526,0.403,1.717,0.984,1.018,5.501,9.055,11.472,2.263,1.381,6.223,-0.058,0.000,0.008,0.000
2020-08-31,Energy,170,0.016741,-0.005088,-0.034,-1.222,1.261,-0.188,5.755,-1.057,-1.059,-1.106,-1.045,0.497,2.012,0.012,0.781,-0.004,4.16%,0.221,0.103,-0.223,-0.217,-0.073,0.213,-0.205,-0.080,0.064,-0.044,-0.054,-0.236,0.043,-0.053,-0.229,0.355,0.580,0.346,0.408,0.075,0.419,0.066,0.692,0.182,0.072,-0.013,0.067,0.272,0.272,1.496,0.512,0.066,0.057,0.535,0.738,1.073,0.529,0.300,0.458,-3.799,-2.277,53.306,0.328,1.306,1.120,0.384,14.484,8.288,6.303,0.829,0.509,5.657,-0.184,0.000,0.000,0.000
2020-08-31,Financials,593,0.038499,0.040564,-0.268,12.170,1.174,1.330,10.429,9.744,9.867,9.939,9.915,1.756,6.414,0.342,0.818,0.707,3.37%,0.208,0.037,0.084,0.084,0.000,0.698,0.159,0.332,0.359,0.136,0.363,0.201,0.021,0.099,0.084,0.265,0.719,0.262,0.409,0.000,0.229,0.926,0.507,0.016,0.075,0.203,0.194,0.542,0.420,3.152,0.359,0.046,0.042,0.063,55.410,7.122,0.877,0.081,0.874,3.986,4.803,176.382,1.013,1.771,1.698,0.051,3.781,0.024,0.076,0.481,0.340,3.689,-0.006,0.000,0.008,0.273
2020-08-31,Health Care,795,0.015280,0.021837,-0.324,-4.758,0.246,1.558,-3.568,-7.222,-7.259,-7.256,-7.308,8.471,-3.586,0.000,4.147,-0.067,1.14%,0.169,0.000,-0.452,-0.469,-0.273,0.340,-0.605,-0.503,-0.457,-0.377,-0.437,-0.619,-0.316,-0.372,-0.512,0.148,0.801,0.156,0.203,0.000,0.070,0.797,-1.659,-0.654,1.332,-0.560,0.148,-1.884,0.490,-0.065,0.163,0.048,0.040,0.337,4.651,0.474,0.378,0.154,0.245,-8.678,-7.403,98.216,3.394,4.343,4.028,0.352,2.864,6.830,5.545,0.678,0.483,0.766,-0.070,0.130,0.000,0.000
2020-08-31,Industrials,461,0.086451,0.086630,-0.434,18.046,0.558,1.737,11.336,15.569,15.693,16.053,15.172,1.026,7.862,0.184,1.994,0.703,1.56%,0.225,0.235,0.069,0.069,0.053,0.289,0.027,0.064,0.103,0.098,0.157,0.034,0.100,0.087,0.064,0.400,0.585,0.401,0.475,0.229,0.394,0.735,0.493,0.134,0.124,0.065,0.107,0.494,0.384,2.754,0.614,0.044,0.039,0.461,3.055,1.389,0.610,0.321,0.513,2.741,3.949,84.620,0.384,1.855,1.380,0.871,4.883,8.908,6.102,2.241,1.229,4.799,-0.072,0.000,0.000,0.000
2020-08-31,Information Technology,485,0.029373,0.112148,-0.366,-0.278,0.289,1.917,12.003,11.069,11.330,-0.600,3.217,3.187,12.314,0.000,3.789,0.214,1.55%,0.165,0.325,0.003,0.001,0.003,0.526,-0.001,0.032,0.074,0.035,0.070,-0.001,0.062,0.028,0.002,0.253,0.726,0.258,0.325,0.031,0.267,0.807,0.268,0.107,0.417,0.053,0.150,0.212,0.522,0.932,0.329,0.046,0.039,0.341,4.781,1.021,0.535,0.214,0.381,1.088,1.529,79.772,0.918,1.976,1.678,0.651,4.017,7.500,5.467,1.381,0.950,2.526,-0.082,0.127,0.000,0.000
2020-08-31,Materials,145,0.063447,0.051075,-0.418,16.323,0.702,2.381,9.698,14.809,14.867,13.989,13.938,0.999,6.149,0.374,1.586,0.410,2.09%,0.219,0.171,0.055,0.061,0.052,0.257,0.025,0.080,0.135,0.078,0.100,0.036,0.096,0.075,0.052,0.412,0.579,0.404,0.432,0.369,0.325,0.639,0.547,0.135,0.108,0.082,0.060,0.602,0.270,3.036,0.634,0.049,0.044,0.528,1.410,1.272,0.565,0.316,0.477,2.237,3.624,89.205,0.398,2.325,1.287,0.680,4.680,7.962,6.932,1.826,1.005,4.065,-0.069,0.003,0.000,0.000
2020-08-31,Real Estate,33,0.115186,0.117336,-0.212,17.791,1.006,1.342,21.343,11.160,11.243,6.422,1.493,2.456,8.272,0.000,1.047,0.304,3.15%,0.217,0.047,0.023,0.016,0.025,0.237,0.006,0.054,0.098,0.069,0.094,0.015,0.023,0.018,0.015,0.379,0.575,0.346,0.440,0.000,0.133,0.789,0.394,0.064,0.159,0.086,0.103,0.205,0.428,8.129,0.557,0.045,0.044,0.639,1.355,0.943,0.496,0.311,0.456,1.066,0.694,58.994,1.026,1.779,1.779,0.175,3.240,10.135,5.387,0.343,0.190,4.167,-0.016,0.000,0.000,0.000
2020-08-31,Utilities,69,-0.010481,-0.024530,2.388,24.153,0.694,3.796,12.985,19.076,19.076,20.253,19.806,2.439,8.426,0.668,1.463,2.476,3.55%,0.171,0.076,0.091,0.091,0.061,0.359,0.112,0.208,0.348,0.058,0.067,0.126,0.078,0.070,0.073,0.517,0.467,0.515,0.593,0.148,0.345,-0.281,0.573,0.084,0.017,0.263,0.106,0.755,0.142,4.923,0.868,0.047,0.041,0.479,0.955,2.236,0.691,0.380,0.570,2.640,2.938,21.794,0.118,0.726,0.617,0.211,11.303,6.197,9.133,0.713,0.337,10.012,-0.036,0.000,0.000,0.000
2020-09-30,Communication Services,136,-0.061275,-0.051228,-0.163,4.045,0.580,0.225,9.574,-1.199,-1.199,-2.690,-2.055,1.067,4.908,0.000,1.797,0.008,2.86%,0.233,0.222,-0.048,-0.048,0.000,0.524,-0.046,0.032,0.130,0.036,0.073,-0.058,0.063,0.023,-0.055,0.471,0.522,0.464,0.508,0.000,0.310,0.672,0.379,0.101,0.173,0.046,0.064,0.406,0.267,3.286,0.718,0.048,0.045,0.533,3.811,1.186,0.606,0.348,0.515,0.509,1.038,43.709,0.693,1.606,1.531,0.467,26.849,7.297,6.768,1.337,0.602,3.547,-0.089,0.000,0.020,0.000
2020-09-30,Consumer Discretionary,413,-0.007990,-0.044383,-0.114,13.604,0.464,0.763,11.826,10.251,10.519,5.390,1.179,0.865,7.273,0.129,2.197,0.457,1.85%,0.222,0.317,0.003,0.003,0.014,0.334,0.003,0.041,0.077,0.048,0.076,0.004,0.074,0.055,0.006,0.531,0.444,0.535,0.631,0.312,0.178,0.682,0.386,0.106,0.152,0.041,0.135,0.314,0.386,3.780,0.985,0.044,0.036,0.536,2.243,1.671,0.700,0.426,0.644,1.048,2.355,74.295,0.491,1.506,0.972,0.996,4.188,8.685,15.562,2.858,1.354,5.930,-0.082,0.000,0.016,0.000
2020-09-30,Consumer Staples,135,-0.045267,-0.016089,-0.038,19.044,0.465,3.011,12.283,16.623,17.043,15.290,14.655,1.044,9.402,0.329,2.233,0.778,2.58%,0.232,0.345,0.077,0.076,0.051,0.335,0.024,0.047,0.091,0.111,0.161,0.032,0.099,0.082,0.079,0.368,0.608,0.375,0.482,0.358,0.229,0.710,0.491,0.129,0.141,0.057,0.158,0.544,0.393,2.558,0.521,0.042,0.034,0.471,2.390,1.175,0.571,0.327,0.494,2.941,4.352,62.526,0.403,1.717,0.984,1.032,5.566,9.055,11.472,2.347,1.420,6.223,-0.057,0.000,0.008,0.000
2020-09-30,Energy,166,-0.104702,-0.139969,-0.028,-1.153,1.212,-0.259,5.755,-1.027,-1.027,-1.053,-0.929,0.464,1.704,0.024,0.666,-0.003,4.95%,0.221,0.104,-0.216,-0.210,-0.071,0.218,-0.183,-0.074,0.068,-0.043,-0.052,-0.195,0.047,-0.050,-0.225,0.343,0.582,0.339,0.399,0.075,0.418,0.066,0.697,0.184,0.078,-0.009,0.062,0.274,0.262,1.496,0.496,0.065,0.057,0.531,0.738,1.062,0.521,0.296,0.448,-3.692,-2.277,53.915,0.335,1.346,1.131,0.386,14.123,7.952,6.266,0.830,0.509,5.568,-0.180,0.000,0.000,0.000
2020-09-30,Financials,594,-0.035053,-0.038915,-0.251,11.571,1.172,1.166,10.420,9.164,9.263,9.412,9.330,1.684,6.083,0.343,0.786,0.703,3.57%,0.208,0.037,0.084,0.084,0.000,0.698,0.159,0.331,0.359,0.142,0.368,0.201,0.021,0.099,0.084,0.265,0.718,0.262,0.408,0.000,0.240,0.926,0.485,0.016,0.076,0.203,0.194,0.578,0.406,3.153,0.361,0.047,0.043,0.063,55.624,7.122,0.876,0.082,0.874,3.897,4.795,186.957,1.009,1.826,1.729,0.051,3.775,0.024,0.076,0.483,0.342,3.829,-0.006,0.000,0.008,0.273
2020-09-30,Health Care,804,-0.010614,-0.012197,-0.327,-4.453,0.245,1.404,-3.570,-6.976,-6.991,-7.025,-7.008,8.474,-3.851,0.000,4.050,-0.057,1.15%,0.167,0.000,-0.418,-0.466,-0.282,0.335,-0.610,-0.505,-0.467,-0.378,-0.437,-0.636,-0.323,-0.363,-0.508,0.148,0.793,0.154,0.203,0.000,0.069,0.797,-1.676,-0.676,1.334,-0.574,0.146,-1.921,0.489,-0.065,0.163,0.048,0.040,0.339,4.667,0.473,0.378,0.153,0.244,-9.349,-7.608,99.294,3.461,4.410,4.045,0.352,2.887,6.871,5.531,0.666,0.474,0.746,-0.069,0.128,0.000,0.000
2020-09-30,Industrials,463,-0.013642,-0.012378,-0.414,17.317,0.553,1.731,11.377,14.373,14.542,14.930,13.948,1.035,7.542,0.184,1.913,0.645,1.71%,0.225,0.235,0.068,0.068,0.051,0.289,0.026,0.064,0.103,0.097,0.156,0.032,0.099,0.086,0.063,0.402,0.585,0.401,0.476,0.229,0.395,0.737,0.499,0.134,0.126,0.065,0.104,0.492,0.379,2.756,0.613,0.044,0.039,0.461,3.055,1.389,0.610,0.321,0.513,2.640,3.850,83.830,0.383,1.856,1.380,0.867,4.895,9.009,6.097,2.234,1.220,4.760,-0.073,0.000,0.000,0.000
2020-09-30,Information Technology,487,-0.036086,-0.048186,-0.321,-0.358,0.286,1.838,11.883,9.657,9.777,-0.794,1.301,3.057,11.406,0.000,3.542,0.201,1.63%,0.165,0.325,0.002,0.001,0.006,0.528,-0.003,0.031,0.075,0.032,0.069,-0.001,0.061,0.028,0.000,0.259,0.722,0.265,0.325,0.029,0.264,0.810,0.269,0.105,0.419,0.051,0.147,0.212,0.520,0.997,0.333,0.046,0.039,0.355,4.817,1.019,0.541,0.222,0.384,1.017,1.506,79.516,0.934,1.987,1.670,0.651,4.008,7.523,5.467,1.362,0.945,2.537,-0.081,0.128,0.000,0.000
2020-09-30,Materials,145,-0.019290,0.004280,-0.396,15.834,0.702,2.609,9.698,14.199,14.227,13.858,13.173,0.981,5.974,0.374,1.521,0.425,2.15%,0.219,0.171,0.053,0.058,0.052,0.257,0.025,0.080,0.135,0.078,0.099,0.036,0.096,0.075,0.050,0.412,0.579,0.404,0.432,0.369,0.325,0.639,0.535,0.135,0.108,0.082,0.060,0.602,0.270,3.036,0.634,0.049,0.044,0.528,1.410,1.272,0.565,0.316,0.477,2.207,3.557,89.205,0.398,2.325,1.287,0.680,4.680,7.864,6.932,1.826,1.005,4.065,-0.069,0.003,0.000,0.000
2020-09-30,Real Estate,34,-0.031872,-0.026205,-0.238,17.579,1.006,1.290,21.054,8.768,8.882,-0.781,-1.171,2.229,7.746,0.000,1.005,0.191,3.16%,0.206,0.047,0.024,0.021,0.025,0.226,-0.011,0.051,0.091,0.069,0.172,0.006,0.019,0.019,0.015,0.391,0.575,0.391,0.440,0.000,0.173,0.789,0.254,0.057,0.159,0.068,0.103,0.204,0.592,7.500,0.590,0.045,0.044,0.623,1.491,0.898,0.520,0.327,0.461,0.805,0.298,58.085,1.026,1.717,1.717,0.182,3.240,10.354,5.706,0.343,0.190,2.510,-0.021,0.000,0.000,0.000
2020-09-30,Utilities,69,-0.021818,0.005759,2.052,22.928,0.694,3.757,12.985,17.871,17.871,19.450,18.701,2.430,8.564,0.668,1.454,2.304,3.61%,0.171,0.076,0.091,0.091,0.061,0.359,0.112,0.208,0.348,0.058,0.067,0.126,0.078,0.070,0.073,0.517,0.467,0.515,0.593,0.148,0.345,-0.281,0.573,0.084,0.017,0.263,0.106,0.755,0.142,4.923,0.868,0.047,0.041,0.479,0.955,2.236,0.691,0.380,0.570,2.640,2.938,21.794,0.118,0.726,0.617,0.211,11.303,6.197,9.133,0.713,0.337,10.012,-0.036,0.000,0.000,0.000
2020-10-31,Communication Services,137,-0.024603,-0.001018,-0.093,3.803,0.580,0.207,9.558,-1.208,-1.208,-2.575,-1.927,1.097,4.350,0.000,1.699,0.007,3.04%,0.233,0.220,-0.045,-0.045,0.000,0.521,-0.050,0.032,0.130,0.034,0.075,-0.057,0.060,0.025,-0.055,0.470,0.522,0.464,0.508,0.000,0.311,0.672,0.376,0.098,0.173,0.044,0.065,0.402,0.277,3.267,0.718,0.048,0.045,0.530,3.840,1.178,0.613,0.349,0.521,0.444,1.026,44.733,0.671,1.601,1.531,0.471,26.849,7.189,6.766,1.337,0.602,3.547,-0.089,0.000,0.020,0.000
2020-10-31,Consumer Discretionary,411,0.023584,-0.031591,-0.106,13.888,0.463,0.664,11.993,10.484,10.547,5.611,1.756,0.928,7.358,0.125,2.306,0.411,1.83%,0.222,0.317,0.003,-0.006,0.015,0.332,0.003,0.040,0.077,0.048,0.074,0.005,0.074,0.055,0.006,0.535,0.444,0.536,0.633,0.312,0.179,0.694,0.388,0.106,0.150,0.042,0.132,0.318,0.386,3.796,0.985,0.044,0.036,0.536,2.254,1.661,0.700,0.428,0.645,1.048,2.435,74.905,0.496,1.498,0.976,0.991,4.180,8.752,14.936,2.852,1.355,5.987,-0.081,0.000,0.016,0.000
2020-10-31,Consumer Staples,136,-0.006635,-0.023935,-0.019,19.242,0.433,2.875,12.097,16.047,16.413,14.951,14.679,1.081,9.058,0.329,2.236,0.665,2.72%,0.230,0.354,0.077,0.076,0.054,0.337,0.026,0.048,0.091,0.112,0.163,0.035,0.101,0.085,0.080,0.373,0.602,0.378,0.466,0.357,0.228,0.717,0.484,0.127,0.134,0.057,0.148,0.544,0.381,2.549,0.535,0.042,0.035,0.488,2.327,1.160,0.569,0.325,0.492,3.008,4.313,60.825,0.434,1.713,0.996,1.045,5.566,8.809,11.719,2.311,1.433,6.095,-0.057,0.000,0.008,0.000
2020-10-31,Energy,165,-0.041239,-0.039862,-0.027,-0.969,1.211,-0.293,5.804,-0.959,-0.954,-0.946,-0.914,0.452,1.512,0.024,0.661,-0.003,5.02%,0.221,0.104,-0.209,-0.206,-0.070,0.229,-0.179,-0.070,0.068,-0.042,-0.049,-0.187,0.048,-0.048,-0.224,0.340,0.595,0.336,0.386,0.077,0.418,0.076,0.700,0.186,0.087,-0.006,0.062,0.274,0.262,1.511,0.475,0.065,0.057,0.528,0.736,1.021,0.519,0.293,0.443,-3.597,-2.182,53.915,0.336,1.359,1.134,0.388,13.763,8.288,6.245,0.829,0.504,5.478,-0.178,0.000,0.000,0.000
2020-10-31,Financials,592,0.072123,0.008257,-0.288,12.515,1.172,1.343,10.398,10.081,10.198,10.245,10.216,1.852,6.598,0.340,0.855,0.751,3.39%,0.208,0.037,0.084,0.084,0.000,0.698,0.159,0.331,0.359,0.148,0.363,0.201,0.021,0.099,0.084,0.265,0.719,0.262,0.408,0.000,0.229,0.926,0.463,0.016,0.075,0.203,0.197,0.542,0.420,3.153,0.359,0.047,0.042,0.063,55.644,7.115,0.876,0.082,0.874,3.885,4.795,174.574,1.005,1.771,1.698,0.051,3.747,0.024,0.076,0.485,0.344,3.548,-0.005,0.000,0.008,0.273
2020-10-31,Health Care,806,-0.025594,-0.028132,-0.303,-4.068,0.245,1.421,-3.570,-6.750,-6.803,-6.887,-6.923,8.326,-3.494,0.000,4.003,-0.054,1.17%,0.170,0.000,-0.413,-0.467,-0.294,0.334,-0.618,-0.526,-0.475,-0.385,-0.441,-0.638,-0.331,-0.361,-0.505,0.148,0.792,0.155,0.206,0.000,0.069,0.797,-1.678,-0.676,1.334,-0.586,0.148,-1.929,0.489,-0.065,0.163,0.048,0.040,0.337,4.676,0.473,0.380,0.155,0.245,-9.375,-7.704,101.983,3.342,4.336,3.973,0.352,2.865,6.830,5.545,0.677,0.477,0.758,-0.068,0.121,0.000,0.000
2020-10-31,Industrials,462,0.009691,-0.015856,-0.373,17.785,0.541,1.571,11.355,14.877,15.060,15.343,14.590,1.030,7.588,0.185,1.978,0.610,1.69%,0.225,0.236,0.069,0.069,0.051,0.289,0.025,0.064,0.103,0.097,0.158,0.032,0.099,0.085,0.064,0.399,0.593,0.399,0.474,0.231,0.394,0.744,0.500,0.137,0.128,0.065,0.106,0.490,0.385,2.738,0.601,0.044,0.039,0.461,3.077,1.374,0.609,0.319,0.512,2.613,3.934,84.415,0.381,1.871,1.378,0.871,4.849,8.962,6.093,2.230,1.220,4.751,-0.073,0.000,0.000,0.000
2020-10-31,Information Technology,489,0.010357,-0.044671,-0.270,-0.313,0.286,1.869,11.883,9.218,9.434,-1.168,-0.380,3.109,11.610,0.000,3.600,0.199,1.62%,0.165,0.323,0.001,0.000,0.006,0.530,-0.003,0.030,0.075,0.032,0.069,-0.001,0.061,0.028,-0.000,0.263,0.722,0.269,0.325,0.029,0.263,0.810,0.269,0.104,0.421,0.051,0.142,0.212,0.518,0.997,0.334,0.046,0.039,0.354,4.827,1.019,0.541,0.225,0.386,0.971,1.483,79.508,0.934,1.992,1.673,0.651,4.007,7.523,5.473,1.355,0.945,2.547,-0.081,0.127,0.000,0.000
2020-10-31,Materials,144,0.037453,0.021647,-0.372,16.288,0.695,2.563,9.722,14.536,14.622,13.195,12.601,1.058,6.039,0.364,1.600,0.445,2.07%,0.219,0.172,0.055,0.061,0.052,0.257,0.025,0.080,0.135,0.078,0.100,0.037,0.096,0.077,0.052,0.412,0.580,0.401,0.430,0.368,0.327,0.639,0.549,0.135,0.108,0.082,0.061,0.602,0.270,3.059,0.630,0.049,0.044,0.526,1.440,1.252,0.566,0.310,0.477,2.191,3.635,89.205,0.403,2.319,1.272,0.680,4.680,7.776,6.824,1.826,1.005,3.998,-0.068,0.003,0.000,0.000
2020-10-31,Real Estate,34,0.038183,0.042495,-0.243,18.640,1.006,1.455,21.054,10.345,10.479,-0.885,-1.327,2.389,7.756,0.000,1.146,0.182,3.17%,0.206,0.047,0.024,0.021,0.025,0.226,-0.011,0.046,0.091,0.069,0.172,0.006,0.019,0.019,0.015,0.391,0.575,0.391,0.440,0.000,0.173,0.789,0.254,0.057,0.159,0.068,0.103,0.204,0.592,7.500,0.590,0.045,0.044,0.623,1.491,0.898,0.520,0.327,0.461,0.805,0.241,58.085,1.026,1.717,1.717,0.182,2.630,10.354,5.706,0.343,0.190,2.510,-0.021,0.000,0.000,0.000
2020-10-31,Utilities,69,0.035780,0.045876,1.695,24.744,0.694,4.041,12.985,18.468,18.523,19.782,19.498,2.660,8.956,0.668,1.504,2.518,3.49%,0.175,0.076,0.088,0.087,0.061,0.359,0.112,0.208,0.348,0.058,0.067,0.126,0.078,0.070,0.073,0.517,0.467,0.515,0.593,0.146,0.345,-0.281,0.573,0.084,0.017,0.263,0.106,0.755,0.142,4.923,0.868,0.047,0.041,0.479,0.955,2.236,0.691,0.380,0.570,2.640,2.938,21.794,0.118,0.726,0.617,0.211,11.303,6.197,9.133,0.713,0.337,10.012,-0.036,0.000,0.000,0.000
2020-11-30,Communication Services,138,0.271793,0.110326,-0.071,4.667,0.555,0.155,8.830,-1.659,-1.651,-2.195,-1.657,1.397,4.071,0.000,1.928,0.061,2.53%,0.233,0.211,-0.032,-0.036,0.000,0.520,-0.059,0.028,0.121,0.031,0.077,-0.062,0.056,0.025,-0.054,0.442,0.523,0.438,0.511,0.000,0.289,0.733,0.387,0.095,0.202,0.042,0.064,0.364,0.260,3.016,0.682,0.047,0.044,0.535,4.437,1.256,0.610,0.370,0.538,0.355,0.995,45.758,0.723,1.627,1.550,0.445,29.171,7.424,6.489,1.218,0.584,3.206,-0.092,0.000,0.020,0.000
2020-11-30,Consumer Discretionary,411,0.250894,0.128865,-0.043,16.260,0.460,0.674,11.754,11.210,11.394,6.170,5.360,1.057,7.582,0.111,2.629,0.313,1.75%,0.224,0.317,0.003,-0.005,0.015,0.332,0.004,0.046,0.079,0.049,0.077,0.006,0.074,0.053,0.007,0.530,0.452,0.533,0.627,0.305,0.172,0.751,0.400,0.107,0.181,0.042,0.129,0.326,0.388,3.619,0.975,0.041,0.036,0.542,2.249,1.723,0.693,0.429,0.642,1.109,2.531,72.311,0.568,1.563,1.054,0.966,4.265,8.771,14.628,2.774,1.317,5.649,-0.087,0.000,0.016,0.000
2020-11-30,Consumer Staples,136,0.152708,0.081562,0.299,21.002,0.430,2.965,11.959,16.094,16.300,16.768,16.366,1.206,9.352,0.315,2.672,0.689,2.28%,0.229,0.352,0.080,0.080,0.051,0.338,0.031,0.056,0.090,0.116,0.164,0.039,0.103,0.095,0.090,0.370,0.606,0.371,0.443,0.354,0.232,0.725,0.474,0.119,0.141,0.061,0.140,0.546,0.389,2.495,0.549,0.041,0.034,0.473,2.254,1.211,0.562,0.324,0.490,3.630,5.299,56.332,0.454,1.696,1.035,1.032,5.633,9.088,11.883,2.503,1.405,5.510,-0.060,0.000,0.007,0.000
2020-11-30,Energy,164,0.370223,0.273211,-0.029,-1.811,1.346,-0.245,3.845,-1.611,-1.611,-1.555,-1.528,0.768,2.654,0.012,0.896,-0.010,3.75%,0.221,0.086,-0.240,-0.232,-0.099,0.169,-0.279,-0.153,0.024,-0.078,-0.092,-0.313,0.017,-0.087,-0.264,0.357,0.593,0.365,0.413,0.076,0.395,0.164,0.567,0.190,0.088,-0.056,0.068,0.108,0.259,0.479,0.494,0.061,0.055,0.540,0.774,0.974,0.534,0.300,0.452,-4.899,-4.253,50.187,0.386,1.439,1.262,0.347,13.366,8.584,6.175,0.811,0.472,4.942,-0.177,0.000,0.000,0.000
2020-11-30,Financials,593,0.149826,0.165311,-0.335,14.241,1.294,1.537,9.907,11.664,11.710,11.759,11.759,2.096,7.739,0.343,0.952,0.867,2.99%,0.207,0.036,0.082,0.082,0.000,0.708,0.164,0.338,0.367,0.169,0.351,0.207,0.021,0.096,0.083,0.271,0.716,0.264,0.406,0.000,0.235,0.922,0.388,0.016,0.080,0.206,0.185,0.456,0.390,3.055,0.375,0.045,0.042,0.063,58.187,7.313,0.879,0.079,0.877,3.727,5.084,172.622,0.980,1.758,1.730,0.049,3.167,0.022,0.074,0.476,0.336,4.028,-0.004,0.000,0.008,0.273
2020-11-30,Health Care,816,0.185714,0.094012,-0.319,-4.832,0.261,1.115,-3.865,-8.698,-8.775,-8.231,-8.231,9.321,-4.106,0.000,4.273,-0.065,1.08%,0.171,0.000,-0.367,-0.420,-0.275,0.335,-0.614,-0.523,-0.480,-0.367,-0.425,-0.639,-0.310,-0.338,-0.461,0.140,0.800,0.145,0.197,0.000,0.062,0.808,-1.813,-0.691,1.468,-0.562,0.141,-1.947,0.501,-0.066,0.146,0.048,0.041,0.323,4.886,0.449,0.368,0.147,0.236,-9.574,-7.806,101.801,3.617,4.584,4.214,0.339,3.047,7.086,5.620,0.646,0.462,0.727,-0.064,0.126,0.000,0.000
