public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median
2019-03-31,Industrials,476,-0.038478,-0.016078,0.141,0.574,0.549,19.492,1.51%,9.766,10.570,15.285,14.689,14.975,15.056,0.994,2.021,0.225,0.271,0.115,0.115,0.086,0.288,0.043,0.076,0.112,0.132,0.198,0.056,0.120,0.115,0.107,0.350,0.635,0.349,0.402,0.245,0.429,0.659,0.347,0.128,0.107,0.080,0.053,0.560,0.426,2.003,0.492,0.054,0.050,0.406,3.487,1.261,0.572,0.271,0.470,4.082,5.665,72.098,0.292,1.889,1.313,1.026,5.351,9.468,6.479,2.362,1.472,5.525,-0.035,0.000,0.000,0.000
2019-03-31,Information Technology,503,-0.005415,0.040504,0.000,0.369,0.369,16.270,1.62%,10.896,14.575,10.984,10.750,12.349,12.844,2.468,3.167,0.194,0.348,0.035,0.030,0.024,0.518,0.012,0.040,0.088,0.061,0.092,0.015,0.080,0.062,0.034,0.160,0.824,0.165,0.263,0.044,0.292,0.777,0.258,0.136,0.453,0.063,0.064,0.266,0.624,0.633,0.163,0.064,0.053,0.218,7.414,0.929,0.509,0.159,0.322,2.050,2.959,77.865,0.856,1.985,1.657,0.758,4.169,7.725,5.490,1.457,1.130,2.806,-0.070,0.125,0.000,0.000
2019-03-31,Materials,143,-0.027782,0.003660,0.219,0.619,0.612,17.205,2.16%,8.366,8.092,12.677,12.836,11.756,11.951,1.045,1.820,0.203,0.212,0.117,0.120,0.092,0.289,0.052,0.093,0.151,0.129,0.163,0.064,0.131,0.125,0.112,0.397,0.592,0.390,0.421,0.370,0.356,0.558,0.505,0.137,0.079,0.112,0.027,0.793,0.283,2.238,0.585,0.054,0.052,0.501,1.543,1.255,0.556,0.292,0.485,3.499,5.237,75.832,0.276,2.131,1.256,0.803,5.099,8.041,7.625,2.165,1.134,4.665,-0.042,0.002,0.000,0.000
2019-03-31,Real Estate,34,-0.024709,-0.009672,0.000,0.344,0.716,21.936,2.30%,11.282,8.996,13.455,13.031,12.625,12.625,3.110,1.484,0.238,0.086,0.056,0.056,0.059,0.338,0.067,0.105,0.197,0.151,0.047,0.070,0.042,0.036,0.054,0.319,0.660,0.273,0.372,0.000,0.248,0.753,0.318,0.068,0.181,0.183,0.045,0.311,0.537,4.900,0.414,0.058,0.052,0.613,1.325,0.863,0.510,0.299,0.467,3.002,2.323,72.281,0.952,1.748,1.748,0.238,2.570,10.299,5.312,0.425,0.321,3.639,-0.013,0.000,0.000,0.000
2019-03-31,Utilities,72,0.022199,0.028832,0.631,2.524,0.637,27.350,2.88%,12.528,9.787,23.746,23.580,22.364,22.446,2.668,1.786,0.157,0.077,0.096,0.096,0.066,0.331,0.098,0.188,0.321,0.060,0.070,0.123,0.080,0.074,0.074,0.508,0.488,0.503,0.583,0.172,0.478,-0.141,0.589,0.093,0.011,0.249,0.117,0.701,0.155,4.474,0.788,0.052,0.045,0.448,0.941,2.264,0.694,0.364,0.568,2.801,2.919,30.842,0.055,0.675,0.560,0.240,13.696,6.457,7.048,0.797,0.396,6.705,-0.040,0.000,0.000,0.000
2019-04-30,Communication Services,145,0.025699,0.070479,0.000,0.289,0.613,9.852,2.86%,8.149,6.704,9.975,9.893,10.750,10.833,1.527,1.782,0.206,0.257,0.033,0.030,0.044,0.540,0.025,0.083,0.173,0.098,0.183,0.029,0.096,0.074,0.027,0.343,0.602,0.330,0.409,0.000,0.364,0.625,0.451,0.118,0.184,0.120,0.032,0.577,0.362,2.190,0.351,0.069,0.061,0.428,5.627,1.047,0.576,0.267,0.460,1.521,2.114,38.940,0.548,1.486,1.367,0.566,31.029,8.499,6.825,1.312,0.765,3.872,-0.067,0.000,0.012,0.000
2019-04-30,Consumer Discretionary,430,0.024379,0.053355,0.101,0.482,0.560,14.645,2.10%,9.100,7.700,12.895,12.340,12.562,12.685,0.790,1.954,0.223,0.403,0.094,0.095,0.088,0.341,0.036,0.067,0.100,0.110,0.184,0.046,0.119,0.111,0.101,0.326,0.651,0.330,0.421,0.322,0.194,0.619,0.391,0.134,0.138,0.074,0.037,0.527,0.502,1.808,0.407,0.063,0.056,0.367,2.819,1.112,0.597,0.258,0.493,3.267,4.035,72.887,0.339,1.600,0.957,1.259,4.803,9.897,16.860,2.909,1.952,6.341,-0.053,0.000,0.016,0.000
2019-04-30,Consumer Staples,133,0.016242,0.026992,0.353,0.634,0.422,20.388,2.40%,11.951,12.114,19.545,18.047,18.275,18.367,1.184,2.478,0.221,0.404,0.088,0.088,0.073,0.346,0.030,0.057,0.091,0.117,0.186,0.036,0.106,0.098,0.085,0.351,0.620,0.372,0.442,0.374,0.260,0.655,0.375,0.135,0.092,0.055,0.140,0.541,0.438,2.401,0.435,0.054,0.044,0.428,3.089,1.166,0.574,0.304,0.474,3.316,4.730,55.094,0.272,1.698,0.910,1.244,5.454,9.431,11.255,2.663,1.671,7.223,-0.040,0.000,0.009,0.000
2019-04-30,Energy,198,-0.006342,-0.000341,0.000,0.007,1.017,-1.853,2.73%,5.322,3.866,3.424,3.424,5.119,4.959,1.090,1.115,0.149,0.173,0.030,0.029,0.058,0.368,0.032,0.077,0.220,0.052,0.067,0.040,0.122,0.059,0.034,0.325,0.617,0.318,0.356,0.069,0.477,-0.077,0.959,0.208,0.108,0.195,0.006,1.086,0.261,1.607,0.440,0.074,0.068,0.539,0.709,0.884,0.486,0.276,0.413,1.873,2.283,47.382,0.344,1.402,1.129,0.470,15.565,8.039,6.541,0.967,0.564,6.222,-0.094,0.000,0.000,0.000
2019-04-30,Financials,597,0.050570,0.087734,0.269,0.664,0.835,19.590,2.42%,10.341,9.438,13.460,13.363,13.038,13.195,2.850,1.323,0.200,0.040,0.102,0.102,0.000,0.782,0.202,0.385,0.421,0.208,0.571,0.252,0.024,0.108,0.102,0.203,0.782,0.203,0.449,0.000,0.228,0.934,0.390,0.019,0.055,0.241,0.377,0.518,0.564,3.127,0.249,0.057,0.051,0.037,65.457,7.065,0.877,0.081,0.874,4.066,4.929,178.945,1.091,1.774,1.742,0.052,3.409,0.013,0.077,0.477,0.367,4.271,-0.005,0.000,0.008,0.287
2019-04-30,Health Care,735,-0.018727,-0.027591,0.000,-0.040,0.308,-2.997,1.18%,-2.336,-2.791,-2.667,-2.621,-2.632,-2.632,6.484,3.714,0.177,0.016,-0.448,-0.471,-0.341,0.347,-0.568,-0.467,-0.413,-0.393,-0.443,-0.566,-0.303,-0.382,-0.388,0.050,0.903,0.068,0.108,0.000,0.060,0.769,-1.652,-0.680,1.410,-0.500,0.050,-2.015,0.554,0.000,0.052,0.095,0.081,0.146,7.746,0.462,0.367,0.084,0.191,-6.831,-6.905,96.553,3.027,4.109,3.735,0.408,3.320,6.317,5.998,0.766,0.534,0.855,-0.077,0.133,0.000,0.000
2019-04-30,Industrials,473,0.053199,0.045797,0.143,0.617,0.553,20.302,1.40%,9.813,10.937,15.946,15.596,15.755,15.879,1.036,2.148,0.225,0.270,0.114,0.114,0.086,0.289,0.043,0.076,0.109,0.132,0.198,0.055,0.119,0.115,0.107,0.351,0.633,0.352,0.404,0.243,0.428,0.660,0.350,0.128,0.107,0.080,0.053,0.557,0.426,2.063,0.496,0.054,0.050,0.406,3.489,1.273,0.574,0.270,0.474,4.057,5.672,72.098,0.294,1.889,1.311,1.024,5.343,9.543,6.428,2.365,1.475,5.525,-0.035,0.000,0.000,0.000
2019-04-30,Information Technology,501,0.049376,0.063778,0.000,0.377,0.369,16.182,1.62%,10.663,14.944,11.992,11.393,12.087,12.702,2.687,3.256,0.191,0.346,0.034,0.029,0.024,0.516,0.011,0.040,0.087,0.060,0.092,0.012,0.079,0.062,0.033,0.155,0.825,0.160,0.256,0.038,0.293,0.772,0.254,0.134,0.452,0.062,0.066,0.248,0.635,0.613,0.156,0.064,0.053,0.214,7.414,0.916,0.509,0.160,0.321,2.072,2.841,77.697,0.847,1.971,1.650,0.756,4.169,7.670,5.483,1.457,1.133,2.812,-0.070,0.123,0.000,0.000
2019-04-30,Materials,143,0.026797,0.032498,0.230,0.685,0.616,18.301,2.09%,8.366,7.940,12.055,12.713,11.421,11.699,1.050,1.887,0.203,0.212,0.120,0.120,0.092,0.289,0.049,0.093,0.149,0.129,0.163,0.064,0.131,0.126,0.113,0.397,0.590,0.396,0.428,0.370,0.358,0.554,0.520,0.137,0.074,0.111,0.027,0.793,0.283,2.238,0.586,0.054,0.052,0.501,1.552,1.260,0.574,0.296,0.499,3.499,5.237,75.832,0.264,2.141,1.237,0.804,5.112,8.041,7.683,2.165,1.134,4.665,-0.043,0.002,0.000,0.000
2019-04-30,Real Estate,34,0.037996,0.031197,0.000,0.545,0.716,21.865,2.46%,11.282,10.144,13.887,13.313,12.901,12.901,2.863,1.684,0.238,0.086,0.056,0.056,0.059,0.338,0.067,0.105,0.197,0.151,0.047,0.070,0.042,0.036,0.054,0.319,0.660,0.273,0.372,0.000,0.248,0.753,0.318,0.068,0.181,0.183,0.045,0.311,0.537,4.900,0.414,0.058,0.052,0.613,1.325,0.863,0.510,0.299,0.467,3.002,2.323,72.281,0.952,1.748,1.748,0.238,2.570,10.299,5.379,0.425,0.321,3.639,-0.013,0.000,0.000,0.000
2019-04-30,Utilities,72,0.013893,0.012071,0.631,2.553,0.637,27.504,2.87%,12.528,9.721,23.520,23.305,22.704,22.806,2.724,1.776,0.157,0.077,0.096,0.096,0.066,0.331,0.097,0.188,0.321,0.060,0.070,0.123,0.080,0.074,0.074,0.508,0.488,0.503,0.583,0.175,0.478,-0.141,0.589,0.093,0.011,0.249,0.117,0.695,0.155,4.474,0.788,0.052,0.045,0.448,0.941,2.264,0.694,0.364,0.568,2.801,2.919,30.842,0.055,0.675,0.560,0.240,13.696,6.457,7.072,0.797,0.396,6.705,-0.040,0.000,0.000,0.000
2019-05-31,Communication Services,144,-0.060501,-0.050740,0.000,0.176,0.506,7.893,2.96%,9.064,6.167,8.091,7.728,10.595,10.839,1.413,1.622,0.201,0.259,0.036,0.035,0.045,0.541,0.030,0.078,0.172,0.099,0.188,0.037,0.095,0.070,0.029,0.372,0.588,0.343,0.432,0.000,0.363,0.623,0.520,0.119,0.176,0.125,0.053,0.598,0.328,2.489,0.392,0.061,0.055,0.475,5.261,1.104,0.574,0.271,0.462,1.574,2.051,35.468,0.584,1.489,1.403,0.555,33.018,8.392,6.806,1.334,0.765,4.115,-0.072,0.000,0.013,0.000
2019-05-31,Consumer Discretionary,433,-0.103356,-0.078467,0.104,0.436,0.513,11.708,2.38%,9.636,7.168,10.483,10.483,10.637,11.192,0.707,1.705,0.221,0.397,0.084,0.085,0.084,0.342,0.036,0.064,0.098,0.111,0.173,0.046,0.119,0.107,0.095,0.369,0.611,0.374,0.450,0.331,0.192,0.602,0.419,0.135,0.127,0.074,0.065,0.538,0.470,1.942,0.490,0.060,0.052,0.397,2.652,1.154,0.603,0.297,0.521,3.228,3.978,73.942,0.335,1.610,0.957,1.262,4.736,9.641,16.772,2.869,1.878,6.577,-0.050,0.000,0.015,0.000
2019-05-31,Consumer Staples,133,-0.064932,-0.039304,0.358,0.718,0.408,18.679,2.58%,12.651,11.560,16.726,16.540,17.110,17.592,1.080,2.187,0.221,0.404,0.088,0.088,0.070,0.346,0.028,0.057,0.087,0.117,0.193,0.035,0.107,0.094,0.095,0.323,0.606,0.347,0.433,0.391,0.252,0.635,0.376,0.137,0.081,0.053,0.141,0.535,0.439,2.323,0.435,0.052,0.042,0.413,3.096,1.123,0.557,0.308,0.469,3.244,4.434,56.923,0.261,1.656,0.907,1.224,5.296,8.692,11.413,2.438,1.705,6.917,-0.034,0.000,0.009,0.000
2019-05-31,Energy,198,-0.178626,-0.113337,0.000,0.001,0.878,-1.136,3.36%,6.500,2.929,3.529,3.532,5.323,5.615,0.887,1.014,0.149,0.170,0.032,0.032,0.051,0.347,0.027,0.059,0.218,0.043,0.054,0.034,0.117,0.055,0.033,0.332,0.621,0.327,0.365,0.071,0.488,-0.069,0.851,0.210,0.100,0.182,0.032,1.010,0.267,1.711,0.469,0.072,0.066,0.540,0.714,0.934,0.492,0.283,0.419,1.819,2.076,49.638,0.315,1.281,1.046,0.434,14.640,6.809,6.259,0.982,0.567,6.754,-0.100,0.000,0.000,0.000
2019-05-31,Financials,597,-0.051078,-0.071675,0.283,0.611,0.819,18.657,2.58%,10.807,9.155,12.438,12.379,12.100,12.170,2.594,1.207,0.200,0.041,0.104,0.103,0.000,0.770,0.193,0.378,0.414,0.186,0.464,0.245,0.024,0.109,0.105,0.252,0.733,0.251,0.439,0.000,0.239,0.929,0.400,0.019,0.053,0.232,0.251,0.602,0.522,2.921,0.339,0.054,0.050,0.058,60.665,7.133,0.877,0.081,0.874,4.513,5.368,165.819,1.154,1.830,1.786,0.053,3.695,0.014,0.075,0.496,0.356,5.000,-0.004,0.000,0.008,0.288
2019-05-31,Health Care,739,-0.068886,-0.026154,0.000,-0.056,0.252,-3.023,1.14%,-3.312,-2.438,-6.451,-6.256,-5.797,-5.858,5.894,3.640,0.176,0.009,-0.422,-0.464,-0.269,0.325,-0.572,-0.479,-0.414,-0.395,-0.444,-0.570,-0.314,-0.352,-0.463,0.108,0.844,0.118,0.153,0.000,0.063,0.756,-1.625,-0.671,1.430,-0.517,0.122,-2.023,0.521,-0.019,0.107,0.071,0.062,0.239,6.465,0.500,0.381,0.118,0.207,-8.173,-7.226,88.958,3.110,4.059,3.719,0.401,3.390,6.664,5.961,0.768,0.546,0.893,-0.061,0.125,0.000,0.000
2019-05-31,Industrials,471,-0.088559,-0.077821,0.140,0.477,0.506,18.518,1.60%,10.698,9.930,13.845,13.481,13.828,14.143,0.951,1.908,0.225,0.264,0.112,0.111,0.081,0.288,0.041,0.074,0.108,0.125,0.192,0.054,0.121,0.116,0.104,0.359,0.625,0.355,0.428,0.246,0.435,0.653,0.355,0.129,0.106,0.081,0.074,0.564,0.417,2.114,0.521,0.051,0.047,0.421,3.471,1.292,0.575,0.280,0.482,3.842,5.591,77.293,0.288,1.876,1.327,0.988,5.122,9.292,6.054,2.321,1.428,5.430,-0.037,0.000,0.000,0.000
2019-05-31,Information Technology,497,-0.089036,-0.087540,0.000,0.326,0.321,11.739,1.76%,12.192,13.422,9.141,9.141,10.299,10.364,2.401,3.104,0.186,0.351,0.029,0.029,0.024,0.518,0.009,0.039,0.086,0.057,0.089,0.011,0.074,0.056,0.028,0.196,0.798,0.196,0.253,0.036,0.283,0.738,0.226,0.125,0.467,0.061,0.132,0.254,0.593,0.838,0.212,0.058,0.048,0.241,6.689,0.917,0.507,0.171,0.331,1.880,2.953,74.624,0.864,1.944,1.661,0.731,4.126,7.603,5.484,1.491,1.117,2.884,-0.063,0.127,0.000,0.000
2019-05-31,Materials,142,-0.106155,-0.097988,0.261,0.353,0.546,15.533,2.24%,9.349,7.293,12.307,12.122,11.465,11.553,0.907,1.651,0.205,0.209,0.110,0.111,0.082,0.283,0.050,0.095,0.145,0.111,0.147,0.066,0.125,0.112,0.104,0.397,0.579,0.399,0.444,0.358,0.361,0.499,0.485,0.137,0.075,0.114,0.036,0.777,0.285,2.295,0.616,0.052,0.050,0.507,1.552,1.329,0.575,0.310,0.487,3.768,5.237,80.032,0.297,2.162,1.256,0.780,4.743,7.721,7.075,2.190,1.105,4.691,-0.038,0.003,0.000,0.000
2019-05-31,Real Estate,34,-0.104425,-0.124170,0.008,0.542,0.616,17.629,2.90%,13.007,6.362,13.300,12.310,13.410,13.642,2.500,1.448,0.238,0.057,0.036,0.028,0.059,0.325,0.064,0.134,0.200,0.118,0.040,0.132,0.042,0.035,0.043,0.319,0.659,0.273,0.368,0.000,0.244,0.766,0.281,0.068,0.160,0.187,0.054,0.246,0.501,4.322,0.418,0.053,0.049,0.616,1.642,1.197,0.549,0.300,0.463,3.032,2.080,66.007,0.786,1.594,1.594,0.234,1.980,11.694,5.320,0.449,0.315,4.209,-0.012,0.000,0.000,0.000
2019-05-31,Utilities,72,-0.013054,-0.012855,0.609,2.037,0.576,27.576,2.87%,12.281,9.903,21.958,21.874,21.955,21.955,2.736,1.760,0.157,0.079,0.099,0.099,0.066,0.327,0.106,0.192,0.324,0.061,0.070,0.131,0.081,0.075,0.079,0.505,0.488,0.500,0.577,0.168,0.384,-0.148,0.595,0.093,0.012,0.261,0.120,0.764,0.151,4.423,0.800,0.051,0.045,0.446,0.934,2.246,0.689,0.357,0.561,2.790,2.936,23.275,0.063,0.673,0.558,0.236,14.018,7.483,8.187,0.806,0.397,9.646,-0.038,0.000,0.000,0.000
2019-06-30,Communication Services,145,0.014628,0.048293,0.000,0.172,0.507,8.561,2.78%,8.823,6.480,7.854,7.730,10.587,11.002,1.377,1.659,0.206,0.260,0.039,0.036,0.045,0.542,0.030,0.076,0.172,0.098,0.182,0.035,0.096,0.070,0.032,0.370,0.581,0.338,0.430,0.000,0.362,0.623,0.517,0.118,0.177,0.124,0.054,0.596,0.328,2.478,0.390,0.061,0.055,0.476,5.207,1.091,0.570,0.271,0.460,1.574,2.051,36.519,0.586,1.494,1.406,0.560,33.018,8.446,6.802,1.322,0.765,4.096,-0.072,0.000,0.013,0.000
2019-06-30,Consumer Discretionary,431,0.054036,0.078430,0.123,0.496,0.502,12.568,2.29%,9.979,7.910,10.875,10.875,11.267,11.885,0.781,1.773,0.222,0.395,0.086,0.086,0.082,0.338,0.035,0.064,0.098,0.107,0.173,0.045,0.119,0.106,0.095,0.405,0.592,0.406,0.477,0.335,0.190,0.597,0.395,0.136,0.124,0.074,0.084,0.529,0.450,2.153,0.585,0.056,0.049,0.418,2.649,1.201,0.617,0.312,0.539,3.209,3.951,73.595,0.326,1.577,0.925,1.250,4.515,9.261,17.790,2.869,1.843,6.697,-0.048,0.000,0.015,0.000
2019-06-30,Consumer Staples,132,0.043414,0.054249,0.370,0.841,0.384,18.767,2.58%,12.617,11.672,16.229,16.229,17.210,17.379,1.217,2.442,0.221,0.401,0.089,0.089,0.071,0.351,0.028,0.056,0.085,0.121,0.193,0.033,0.108,0.098,0.100,0.323,0.630,0.344,0.432,0.390,0.252,0.638,0.387,0.137,0.093,0.056,0.151,0.530,0.434,2.186,0.430,0.052,0.043,0.415,3.034,1.110,0.557,0.303,0.468,3.067,4.431,56.923,0.305,1.696,0.915,1.215,5.319,8.673,11.463,2.361,1.686,6.661,-0.039,0.000,0.009,0.000
2019-06-30,Energy,199,0.030526,0.083221,0.000,0.001,0.873,-0.988,2.85%,6.496,3.140,3.962,4.343,5.521,5.569,0.891,1.095,0.147,0.169,0.031,0.032,0.049,0.347,0.026,0.062,0.221,0.044,0.054,0.035,0.117,0.057,0.033,0.328,0.626,0.327,0.362,0.069,0.487,-0.071,0.852,0.209,0.103,0.185,0.033,1.030,0.267,1.731,0.468,0.072,0.066,0.543,0.711,0.925,0.478,0.285,0.415,1.779,2.108,49.638,0.319,1.286,1.050,0.433,14.640,6.689,6.230,0.980,0.562,6.723,-0.100,0.000,0.000,0.000
2019-06-30,Financials,601,0.053203,0.066872,0.282,0.651,0.819,20.105,2.45%,10.727,9.673,13.181,13.127,12.854,12.961,2.741,1.263,0.200,0.041,0.104,0.103,0.000,0.769,0.193,0.377,0.413,0.186,0.464,0.245,0.024,0.109,0.105,0.252,0.735,0.251,0.436,0.000,0.239,0.929,0.447,0.019,0.053,0.233,0.246,0.602,0.522,2.864,0.338,0.054,0.050,0.057,60.656,7.133,0.877,0.081,0.874,4.448,5.368,165.724,1.154,1.830,1.786,0.053,3.703,0.014,0.075,0.496,0.356,5.000,-0.004,0.000,0.008,0.288
2019-06-30,Health Care,742,0.049242,0.068577,0.000,-0.064,0.251,-2.994,1.13%,-3.350,-2.298,-6.638,-6.552,-6.263,-6.294,6.765,3.809,0.180,0.009,-0.408,-0.455,-0.268,0.324,-0.569,-0.477,-0.413,-0.390,-0.435,-0.569,-0.314,-0.343,-0.458,0.110,0.842,0.119,0.153,0.000,0.062,0.754,-1.645,-0.671,1.434,-0.497,0.120,-2.026,0.521,-0.019,0.107,0.071,0.062,0.239,6.436,0.483,0.380,0.119,0.204,-8.194,-7.226,88.744,3.159,4.067,3.794,0.411,3.484,6.744,5.962,0.764,0.546,0.896,-0.060,0.127,0.000,0.000
2019-06-30,Industrials,470,0.081644,0.082394,0.141,0.529,0.503,20.107,1.48%,10.634,10.821,15.436,14.791,15.575,15.750,1.038,2.074,0.225,0.264,0.112,0.110,0.081,0.288,0.041,0.074,0.108,0.125,0.192,0.054,0.121,0.115,0.104,0.361,0.626,0.357,0.428,0.244,0.435,0.653,0.355,0.129,0.106,0.080,0.074,0.562,0.419,2.118,0.525,0.051,0.047,0.421,3.479,1.294,0.576,0.280,0.483,3.833,5.572,77.376,0.286,1.871,1.320,0.992,5.127,9.222,6.054,2.328,1.439,5.391,-0.037,0.000,0.000,0.000
2019-06-30,Information Technology,502,0.060123,0.087089,0.000,0.400,0.311,11.789,1.61%,12.170,14.340,8.405,8.405,10.806,10.822,2.558,3.431,0.182,0.355,0.029,0.026,0.021,0.513,0.008,0.038,0.085,0.055,0.086,0.011,0.074,0.056,0.020,0.196,0.794,0.198,0.257,0.032,0.275,0.740,0.229,0.124,0.466,0.059,0.132,0.245,0.603,0.768,0.214,0.058,0.048,0.239,6.652,0.912,0.507,0.174,0.331,1.797,2.787,73.147,0.883,1.936,1.642,0.725,4.092,7.553,5.503,1.499,1.088,2.862,-0.064,0.126,0.000,0.000
2019-06-30,Materials,142,0.103266,0.088202,0.256,0.322,0.554,17.379,2.06%,9.259,8.154,14.204,13.507,11.947,11.989,1.018,1.836,0.205,0.206,0.109,0.110,0.081,0.283,0.049,0.095,0.146,0.110,0.147,0.066,0.123,0.110,0.103,0.397,0.582,0.394,0.444,0.356,0.361,0.490,0.468,0.137,0.075,0.114,0.038,0.763,0.284,2.320,0.616,0.052,0.050,0.507,1.552,1.329,0.575,0.309,0.487,3.651,5.237,80.610,0.297,2.162,1.256,0.764,4.727,7.786,7.030,2.160,1.098,4.620,-0.038,0.003,0.000,0.000
2019-06-30,Real Estate,34,0.060515,0.092000,0.008,0.578,0.616,17.578,2.98%,13.007,6.493,13.615,11.941,12.865,12.978,2.626,1.656,0.238,0.057,0.036,0.028,0.059,0.325,0.064,0.134,0.204,0.118,0.042,0.132,0.042,0.035,0.043,0.319,0.659,0.273,0.368,0.000,0.244,0.766,0.281,0.068,0.160,0.187,0.060,0.246,0.501,4.322,0.418,0.053,0.049,0.616,1.642,1.197,0.549,0.300,0.463,3.173,2.080,66.007,0.786,1.594,1.594,0.234,1.980,11.694,5.320,0.449,0.315,6.606,-0.012,0.000,0.000,0.000
2019-06-30,Utilities,72,0.050196,0.036305,0.609,2.108,0.576,28.980,2.82%,12.281,10.267,22.982,22.701,22.769,22.769,2.831,1.796,0.157,0.079,0.099,0.099,0.066,0.327,0.106,0.192,0.324,0.061,0.070,0.131,0.081,0.075,0.079,0.505,0.488,0.500,0.577,0.168,0.384,-0.148,0.595,0.093,0.012,0.261,0.120,0.764,0.151,4.423,0.800,0.051,0.045,0.446,0.934,2.246,0.689,0.357,0.561,2.790,2.936,23.275,0.063,0.673,0.558,0.236,14.018,7.483,8.187,0.806,0.397,9.646,-0.038,0.000,0.000,0.000
2019-07-31,Communication Services,147,0.005198,0.025094,0.000,0.152,0.507,8.872,2.90%,8.743,6.094,7.825,7.750,10.261,10.901,1.400,1.604,0.209,0.260,0.035,0.035,0.043,0.542,0.023,0.075,0.172,0.096,0.180,0.022,0.096,0.070,0.026,0.361,0.590,0.338,0.428,0.000,0.362,0.631,0.517,0.118,0.179,0.124,0.054,0.596,0.331,2.356,0.371,0.061,0.055,0.471,5.138,1.070,0.566,0.269,0.455,1.574,2.051,35.468,0.606,1.494,1.406,0.560,33.018,8.446,6.911,1.308,0.765,4.096,-0.072,0.000,0.014,0.000
2019-07-31,Consumer Discretionary,430,-0.006354,0.010587,0.119,0.509,0.499,12.461,2.29%,10.022,7.775,11.382,11.382,11.708,11.953,0.736,1.796,0.222,0.397,0.086,0.087,0.083,0.337,0.035,0.065,0.098,0.108,0.180,0.046,0.119,0.107,0.095,0.404,0.592,0.407,0.482,0.334,0.190,0.591,0.395,0.136,0.125,0.074,0.084,0.531,0.450,2.167,0.585,0.057,0.049,0.419,2.649,1.201,0.619,0.313,0.539,3.214,3.993,73.595,0.323,1.575,0.931,1.262,4.510,9.116,17.503,2.860,1.848,6.728,-0.048,0.000,0.015,0.000
2019-07-31,Consumer Staples,133,0.006666,0.021541,0.384,0.790,0.381,18.895,2.63%,12.735,11.544,17.238,17.238,17.677,17.677,1.302,2.569,0.224,0.393,0.088,0.088,0.069,0.346,0.028,0.052,0.080,0.115,0.193,0.032,0.107,0.094,0.094,0.323,0.621,0.334,0.431,0.391,0.252,0.634,0.396,0.135,0.094,0.054,0.153,0.526,0.433,2.101,0.420,0.052,0.043,0.416,2.957,1.086,0.556,0.297,0.468,2.817,4.112,60.110,0.305,1.698,0.918,1.196,5.296,8.692,11.494,2.337,1.623,6.661,-0.040,0.000,0.009,0.000
2019-07-31,Energy,197,-0.078084,-0.028016,0.000,0.008,0.873,-1.012,2.89%,6.496,3.325,3.927,4.216,4.918,4.959,0.821,1.038,0.147,0.171,0.032,0.033,0.051,0.349,0.028,0.062,0.222,0.045,0.058,0.038,0.118,0.057,0.034,0.328,0.626,0.327,0.361,0.069,0.487,-0.069,0.852,0.210,0.104,0.188,0.033,1.053,0.267,1.731,0.468,0.071,0.066,0.543,0.711,0.925,0.476,0.282,0.413,1.859,2.226,49.638,0.320,1.315,1.127,0.433,14.640,6.643,6.289,0.977,0.562,6.723,-0.100,0.000,0.000,0.000
2019-07-31,Financials,602,0.013646,0.026886,0.282,0.662,0.819,19.743,2.44%,10.702,9.735,13.346,13.270,12.828,13.004,2.753,1.277,0.199,0.041,0.104,0.104,0.000,0.769,0.193,0.377,0.413,0.186,0.464,0.245,0.024,0.110,0.105,0.251,0.736,0.251,0.435,0.000,0.241,0.928,0.447,0.019,0.054,0.233,0.240,0.602,0.522,2.852,0.337,0.054,0.050,0.057,60.665,7.121,0.877,0.081,0.874,4.410,5.295,165.724,1.154,1.830,1.786,0.053,3.727,0.014,0.076,0.496,0.357,4.902,-0.004,0.000,0.008,0.288
